井名,深度,GR,SP,AC,AC1,CAL,U,DEN,DEN1,CNL,CNL1,PE,RD,RS,log（RD）,log（RS）,m2r3,m2r6,m2r9,POR,SW,PERM,试油结论,层位,∆ Φ1,∆ Φ2,∆ Φ3,备注,y_fine,y_coarse
靖67,3859.375,27.099,116.94,168.819,0.445,22.493,1.324,2.681,0.775,6.746,0.521,2.994,171.065,170.005,2.23316116172254,2.23046169455755,146.857,,156.037,5.559,100.0,0.067,含气水层,马五41a,0.00269946716498648,-0.254,0.966,单采,含气水层,气水风险类
靖67,3859.5,27.672,116.937,169.122,0.453,22.418,1.404,2.69,0.809,6.805,0.534,3.048,168.045,166.136,2.22542559502796,2.22046374989448,154.61,,164.109,5.33,100.0,0.059,含气水层,马五41a,0.00496184513348963,-0.275,0.987,单采,含气水层,气水风险类
靖67,3859.625,27.853,116.937,168.619,0.44,22.408,1.462,2.695,0.828,6.837,0.541,3.097,170.022,165.07,2.23050512055724,2.21766815128628,145.467,,154.589,5.214,100.0,0.055,含气水层,马五41a,0.0128369692709613,-0.287,0.981,单采,含气水层,气水风险类
靖67,3859.75,27.901,116.937,167.38,0.41,22.381,1.453,2.696,0.831,6.845,0.543,3.128,183.879,171.757,2.26453213323542,2.23491444587379,127.072,,135.435,5.195,100.0,0.054,含气水层,马五41a,0.0296176873616343,-0.288,0.953,单采,含气水层,气水风险类
靖67,3859.875,27.335,116.937,165.482,0.363,22.364,1.4,2.694,0.824,6.849,0.543,3.133,220.787,193.51,2.34397349843001,2.28670341293427,117.087,,125.039,5.265,100.0,0.056,含气水层,马五41a,0.0572700854957389,-0.281,0.906,单采,含气水层,气水风险类
靖67,3860.0,26.572,116.937,163.134,0.306,22.378,1.284,2.694,0.824,6.866,0.547,3.111,272.988,225.447,2.43614355675385,2.35304446056912,116.597,,124.528,5.328,100.0,0.059,含气水层,马五41a,0.0830990961847324,-0.277,0.853,单采,含气水层,气水风险类
靖67,3860.125,26.514,116.949,160.74,0.247,22.404,1.113,2.697,0.835,6.843,0.542,3.066,314.931,251.367,2.49821541219672,2.40030826197917,156.798,,166.386,5.208,100.0,0.055,含气水层,马五41a,0.0979071502175528,-0.293,0.789,单采,含气水层,气水风险类
靖67,3860.25,26.75,116.992,158.676,0.197,22.444,0.988,2.703,0.858,6.724,0.516,3.016,337.696,265.252,2.52852591645947,2.42365866716599,202.049,,213.503,4.985,100.0,0.048,含气水层,马五41a,0.104867249293482,-0.342,0.713,单采,含气水层,气水风险类
靖67,3860.375,27.349,117.069,156.97,0.155,22.535,0.957,2.711,0.888,6.554,0.48,2.975,352.867,274.418,2.54761104518901,2.43841259480544,242.048,,255.152,4.656,100.0,0.039,含气水层,马五41a,0.109198450383573,-0.408,0.635,单采,含气水层,气水风险类
靖67,3860.5,27.745,117.178,155.565,0.12,22.664,1.023,2.72,0.921,6.412,0.449,2.957,365.48,282.303,2.56286361623973,2.45071549336662,256.308,,270.0,4.348,100.0,0.032,含气水层,马五41a,0.112148122873107,-0.472,0.569,单采,含气水层,气水风险类
靖67,3860.625,27.49,117.313,154.558,0.096,22.66,1.167,2.727,0.948,6.35,0.436,2.97,368.191,283.384,2.56607316847514,2.45237532612361,245.286,,258.523,4.193,100.0,0.029,含气水层,马五41a,0.113697842351531,-0.512,0.532,单采,含气水层,气水风险类
靖67,3860.75,27.517,117.458,154.163,0.086,22.629,1.322,2.729,0.955,6.363,0.439,3.006,360.897,276.301,2.55738327194906,2.4413824567359,233.055,,245.788,4.149,100.0,0.028,含气水层,马五41a,0.116000815213162,-0.516,0.525,单采,含气水层,气水风险类
靖67,3860.875,27.858,117.621,154.717,0.1,22.76,1.453,2.725,0.94,6.416,0.45,3.054,356.176,269.016,2.55166465230094,2.42977811087626,223.341,,235.673,4.227,100.0,0.029,含气水层,马五41a,0.12188654142468,-0.49,0.55,单采,含气水层,气水风险类
靖67,3861.0,28.595,117.823,156.388,0.141,22.98,1.592,2.715,0.903,6.476,0.463,3.101,374.893,274.854,2.57390733135312,2.43910206171393,205.656,,217.259,4.374,100.0,0.032,含气水层,马五41a,0.134805269639193,-0.44,0.604,单采,含气水层,气水风险类
靖67,3861.125,29.229,118.119,158.749,0.198,23.177,1.735,2.706,0.869,6.577,0.485,3.133,425.431,299.336,2.62882913257756,2.47615895092357,182.753,,193.412,4.546,100.0,0.036,含气水层,马五41a,0.152670181653996,-0.384,0.683,单采,含气水层,气水风险类
靖67,3861.25,29.332,118.566,160.648,0.245,23.213,1.809,2.703,0.858,6.717,0.515,3.143,484.398,330.544,2.68520234134394,2.51922927830067,170.878,,181.047,4.661,100.0,0.039,含气水层,马五41a,0.165973063043265,-0.343,0.76,单采,含气水层,气水风险类
靖67,3861.375,29.476,119.216,161.233,0.259,23.138,1.801,2.708,0.876,6.815,0.536,3.13,548.305,366.509,2.73902220623823,2.56408464364931,167.515,,177.546,4.572,100.0,0.037,含气水层,马五41a,0.174937562588924,-0.34,0.795,单采,含气水层,气水风险类
靖67,3861.5,29.796,120.061,160.11,0.232,23.164,1.706,2.717,0.91,6.792,0.531,3.098,636.488,418.538,2.80379022011393,2.62173489468557,159.432,,169.13,4.313,100.0,0.031,含气水层,马五41a,0.182055325428359,-0.379,0.763,单采,含气水层,气水风险类
靖67,3861.625,30.186,121.073,157.494,0.168,23.467,1.579,2.726,0.944,6.634,0.497,3.051,732.538,479.805,2.86483015839442,2.68106476939483,143.545,,152.587,4.014,100.0,0.025,含气水层,马五41a,0.18376538899959,-0.447,0.665,单采,含气水层,气水风险类
靖67,3861.75,30.405,122.17,154.926,0.105,23.671,1.564,2.728,0.951,6.454,0.458,2.998,780.146,522.031,2.89217588610183,2.7176962936712,134.324,,142.987,3.857,100.0,0.022,含气水层,马五41a,0.174479592430627,-0.493,0.563,单采,含气水层,气水风险类
靖67,3861.875,30.289,123.231,153.741,0.076,23.55,1.777,2.722,0.929,6.338,0.433,2.946,763.504,532.846,2.88281131666864,2.72660170993819,141.38,,150.333,3.946,100.0,0.024,含气水层,马五41a,0.156209606730449,-0.496,0.509,单采,含气水层,气水风险类
靖67,3862.0,31.024,124.094,154.733,0.1,23.179,2.194,2.705,0.865,6.292,0.423,2.904,708.729,520.409,2.85048020372567,2.71634479868228,169.071,,179.166,4.197,100.0,0.029,含气水层,马五41a,0.134135405043391,-0.442,0.523,单采,含气水层,气水风险类
郝9-1,3679.0,22.029,46.722,156.545,0.062,22.57,1.421,2.793,0.596,7.555,0.359,3.505,205.712,166.212,2.31325962655994,2.22066237531843,106.84,114.317,122.633,3.433,83.227,0.139,气水同层,马五41a,0.0925972512415125,-0.237,0.421,合采,气水同层,气水风险类
郝9-1,3679.125,21.479,46.365,157.291,0.072,22.605,1.3,2.779,0.551,7.249,0.341,3.381,185.602,151.632,2.26858265175506,2.18079086328074,102.3,109.736,117.052,3.648,74.942,0.182,气水同层,马五41a,0.0877917884743264,-0.21,0.413,合采,气水同层,气水风险类
郝9-1,3679.25,21.32,46.037,157.975,0.082,22.688,1.201,2.76,0.49,7.187,0.338,3.261,169.998,140.08,2.23044381200137,2.14637613307539,95.975,103.15,110.279,3.912,67.135,0.248,气水同层,马五41a,0.0840676789259831,-0.152,0.42,合采,气水同层,气水风险类
郝9-1,3679.375,21.204,45.736,158.566,0.091,22.777,1.164,2.743,0.436,7.283,0.343,3.15,158.436,131.418,2.19985386933023,2.11865485354409,89.573,96.431,103.76,4.168,61.262,0.325,气水同层,马五41a,0.0811990157861384,-0.093,0.434,合采,气水同层,气水风险类
郝9-1,3679.5,20.929,45.461,159.1,0.098,22.82,1.177,2.732,0.401,7.452,0.353,3.05,149.726,124.762,2.1752972223609,2.0960823281082,83.955,90.535,98.083,4.332,58.702,0.383,气水同层,马五41a,0.079214894252694,-0.048,0.451,合采,气水同层,气水风险类
郝9-1,3679.625,20.682,45.206,159.588,0.105,22.809,1.148,2.731,0.397,7.613,0.362,2.963,143.441,119.83,2.1566733042519,2.07856555931712,79.256,85.619,93.163,4.359,59.618,0.394,气水同层,马五41a,0.0781077449347785,-0.035,0.467,合采,气水同层,气水风险类
郝9-1,3679.75,20.574,44.971,159.97,0.111,22.774,0.999,2.736,0.413,7.699,0.367,2.889,139.095,116.335,2.14331151883865,2.06571039417893,75.157,81.338,88.616,4.281,63.208,0.364,气水同层,马五41a,0.0776011246597195,-0.046,0.478,合采,气水同层,气水风险类
郝9-1,3679.875,20.811,44.757,160.128,0.113,22.739,0.827,2.744,0.439,7.688,0.367,2.838,136.286,114.009,2.1344512451595,2.0569391363896,71.328,77.316,84.277,4.163,68.229,0.322,气水同层,马五41a,0.0775121087698967,-0.072,0.48,合采,气水同层,气水风险类
郝9-1,3680.0,21.723,44.565,160.02,0.111,22.722,0.815,2.75,0.458,7.63,0.363,2.822,135.56,113.268,2.13213156016534,2.05410723213739,67.832,73.615,80.519,4.061,73.22,0.288,气水同层,马五41a,0.0780243280279533,-0.095,0.474,合采,气水同层,气水风险类
郝9-1,3680.125,22.891,44.395,159.739,0.107,22.746,0.989,2.752,0.465,7.572,0.36,2.848,137.069,114.263,2.13693924434999,2.05790562237062,65.11,70.741,78.011,4.0,76.817,0.269,气水同层,马五41a,0.0790336219793759,-0.105,0.467,合采,气水同层,气水风险类
郝9-1,3680.25,24.002,44.251,159.464,0.103,22.821,1.216,2.752,0.465,7.534,0.358,2.915,139.623,116.092,2.14495696520918,2.0648022931618,63.617,69.209,77.23,3.971,78.678,0.261,气水同层,马五41a,0.0801546720473776,-0.107,0.461,合采,气水同层,气水风险类
郝9-1,3680.375,24.927,44.135,159.274,0.101,22.905,1.418,2.751,0.462,7.533,0.358,3.01,142.17,117.85,2.15280796341906,2.07132958686034,63.634,69.334,78.454,3.96,79.003,0.258,气水同层,马五41a,0.0814783765587208,-0.104,0.459,合采,气水同层,气水风险类
郝9-1,3680.5,24.811,44.052,159.102,0.098,22.931,1.605,2.75,0.458,7.571,0.36,3.112,145.088,119.746,2.1616314941104,2.07826101513928,65.449,71.446,81.809,3.976,77.234,0.262,气水同层,马五41a,0.0833704789711245,-0.098,0.458,合采,气水同层,气水风险类
郝9-1,3680.625,24.333,44.0,158.88,0.095,22.887,1.823,2.75,0.458,7.615,0.362,3.198,149.044,122.317,2.17331449751497,2.08748682083933,69.14,75.62,87.267,3.994,74.493,0.268,气水同层,马五41a,0.0858276766756476,-0.096,0.457,合采,气水同层,气水风险类
郝9-1,3680.75,24.512,43.981,158.503,0.09,22.826,2.097,2.75,0.458,7.607,0.362,3.248,155.198,126.434,2.19088612030773,2.1018638779559,74.821,81.97,94.943,3.982,72.174,0.264,气水同层,马五41a,0.0890222423518301,-0.096,0.452,合采,气水同层,气水风险类
郝9-1,3680.875,25.011,43.996,157.804,0.08,22.789,2.416,2.751,0.462,7.48,0.355,3.25,165.99,133.882,2.22008192493381,2.12672219145446,82.868,90.908,105.264,3.955,69.799,0.256,气水同层,马五41a,0.0933597334793568,-0.107,0.435,合采,气水同层,气水风险类
郝9-1,3681.0,25.992,44.046,156.776,0.065,22.786,2.685,2.752,0.465,7.202,0.339,3.202,183.364,146.203,2.26331407432187,2.16495628418189,94.195,103.392,119.047,3.934,66.689,0.25,气水同层,马五41a,0.098357790139985,-0.126,0.404,合采,气水同层,气水风险类
延1156,4125.0,14.827,80.832,156.999,0.011,22.084,1.078,2.755,0.324,7.29,0.13,3.064,538.563,495.69,2.73123651348731,2.69521015758051,97.335,100.346,103.449,4.136,46.631,0.038,水层,马五41a,0.0360263559068019,-0.194,0.141,单采,水层,气水风险类
延1156,4125.125,14.92,81.266,157.148,0.013,22.04,1.083,2.744,0.26,7.451,0.143,3.066,530.816,491.651,2.72494400501189,2.691656926838,94.031,96.938,99.937,4.707,42.154,0.042,水层,马五41a,0.0332870781738834,-0.117,0.156,单采,水层,气水风险类
延1156,4125.25,14.629,81.666,157.116,0.013,22.012,1.093,2.741,0.243,7.423,0.14,3.015,520.78,485.562,2.71665429726439,2.68624469158437,91.484,94.313,97.23,4.852,40.035,0.045,水层,马五41a,0.0304096056800263,-0.103,0.153,单采,水层,气水风险类
延1156,4125.375,13.933,81.667,157.153,0.013,21.998,1.108,2.742,0.249,7.305,0.131,2.942,510.59,478.76,2.70807230481342,2.68011785830715,89.627,92.399,95.257,4.871,40.018,0.045,水层,马五41a,0.0279544465062695,-0.118,0.144,单采,水层,气水风险类
延1156,4125.5,13.503,81.576,157.345,0.016,21.993,1.129,2.743,0.254,7.141,0.118,2.895,504.944,475.199,2.70324321606015,2.67687551805281,88.484,91.221,94.042,4.871,41.448,0.047,水层,马五41a,0.0263676980073368,-0.136,0.134,单采,水层,气水风险类
延1156,4125.625,13.53,80.963,157.441,0.018,21.993,1.153,2.741,0.243,6.906,0.1,2.895,505.065,476.187,2.70334727381124,2.67777753490479,87.978,90.699,93.504,4.533,43.713,0.043,水层,马五41a,0.0255697389064498,-0.143,0.118,单采,水层,气水风险类
延1156,4125.75,13.769,80.833,157.376,0.017,21.999,1.177,2.734,0.202,6.511,0.069,2.903,508.415,479.786,2.70621835525949,2.68104757124446,87.834,90.55,93.35,4.264,48.674,0.038,水层,马五41a,0.0251707840150304,-0.133,0.086,单采,水层,气水风险类
延1156,4125.875,14.143,80.629,157.55,0.02,22.005,1.193,2.727,0.162,6.064,0.034,2.959,510.057,481.781,2.70761871218071,2.68284966872612,87.511,90.217,93.008,3.645,54.065,0.033,水层,马五41a,0.0247690434545924,-0.128,0.054,单采,水层,气水风险类
延1156,4126.0,14.757,80.012,158.218,0.031,22.008,1.199,2.723,0.139,5.753,0.01,2.982,508.296,480.524,2.70611669206595,2.68171508359097,86.64,89.321,92.083,3.364,60.971,0.028,水层,马五41a,0.0244016084749763,-0.129,0.041,单采,水层,气水风险类
延1156,4126.125,15.526,80.0,159.553,0.054,22.001,1.202,2.726,0.156,5.643,0.001,2.982,504.878,477.212,2.70318644677636,2.67871135592927,85.029,87.659,90.37,2.97,66.087,0.023,水层,马五41a,0.0244750908470897,-0.155,0.055,单采,水层,气水风险类
延1156,4126.25,16.399,80.0,161.485,0.086,21.981,1.204,2.735,0.208,5.626,0.0,2.959,503.616,475.217,2.7020995192939,2.67689196832443,83.045,85.614,88.262,2.876,70.975,0.02,水层,马五41a,0.0252075509694736,-0.208,0.086,单采,水层,气水风险类
延1156,4126.375,17.45,80.0,163.756,0.125,21.958,1.2,2.744,0.26,5.681,0.004,2.898,505.95,476.069,2.70410760024488,2.67766990261027,81.355,83.871,86.466,2.736,74.198,0.018,水层,马五41a,0.026437697634615,-0.256,0.129,单采,水层,气水风险类
延1156,4126.5,18.207,79.79,165.844,0.16,21.944,1.197,2.746,0.272,5.788,0.013,2.895,508.976,477.719,2.70669730431455,2.67917251453238,80.155,82.634,85.19,2.673,76.411,0.019,水层,马五41a,0.0275247897821673,-0.259,0.173,单采,水层,气水风险类
延1156,4126.625,17.897,79.174,167.697,0.191,21.943,1.195,2.742,0.249,5.905,0.022,2.869,508.299,476.502,2.70611925529604,2.67806472782249,79.194,81.643,84.168,2.692,73.934,0.019,水层,马五41a,0.0280545274735462,-0.227,0.213,单采,水层,气水风险类
延1156,4126.75,16.37,79.167,169.504,0.222,21.947,1.194,2.729,0.173,5.991,0.029,2.797,502.953,471.424,2.70152740295982,2.67341168850278,78.877,81.317,83.832,3.219,67.314,0.019,水层,马五41a,0.0281157144570359,-0.144,0.251,单采,水层,气水风险类
延1156,4126.875,14.777,79.167,171.053,0.248,21.95,1.197,2.717,0.104,6.14,0.04,2.741,499.426,467.796,2.69847114787236,2.67005650395164,78.398,80.822,83.322,3.797,57.723,0.021,水层,马五41a,0.0284146439207245,-0.064,0.288,单采,水层,气水风险类
延1156,4127.0,14.097,79.167,171.936,0.263,21.946,1.199,2.709,0.058,6.492,0.068,2.788,507.475,473.936,2.70541465224145,2.6757196987976,77.586,79.985,82.459,4.342,50.158,0.023,水层,马五41a,0.0296949534438542,0.01,0.331,单采,水层,气水风险类
延1103-1,3754.0,21.954,38.571,170.178,0.09,22.076,1.906,2.673,0.336,9.572,0.462,3.374,97.935,94.996,1.99093792766014,1.97770531882042,71.341,72.516,73.691,4.493,56.408,0.253,水层,马五41a,0.0132326088397263,0.126,0.552,单采,水层,气水风险类
延1103-1,3754.125,20.819,38.85,168.435,0.068,22.141,1.666,2.684,0.371,9.564,0.462,3.351,86.403,83.811,1.93652882188661,1.92330102251794,75.07,76.107,77.143,4.288,59.932,0.206,水层,马五41a,0.0132277993686676,0.091,0.53,单采,水层,气水风险类
延1103-1,3754.25,20.806,39.138,168.201,0.065,22.258,1.503,2.698,0.414,9.889,0.478,3.236,76.471,74.177,1.88349676943102,1.87026926482715,77.574,78.492,79.41,4.09,64.472,0.167,水层,马五41a,0.0132275046038615,0.064,0.543,单采,水层,气水风险类
延1103-1,3754.375,20.463,39.421,168.58,0.07,22.319,1.389,2.71,0.452,10.332,0.501,3.045,69.728,67.637,1.84340720856616,1.83018433647243,78.253,79.09,79.926,3.974,67.869,0.147,水层,马五41a,0.0132228720937335,0.049,0.571,单采,水层,气水风险类
延1103-1,3754.5,20.593,39.688,169.075,0.076,22.357,1.359,2.72,0.483,10.764,0.523,2.848,65.739,63.767,1.81782309345134,1.804595985529,76.899,77.688,78.477,3.89,71.365,0.134,水层,马五41a,0.0132271079223427,0.04,0.599,单采,水层,气水风险类
延1103-1,3754.625,20.854,39.93,169.587,0.083,22.385,1.19,2.729,0.511,11.105,0.541,2.753,64.759,62.816,1.81130013381458,1.79807027791991,73.962,74.739,75.517,3.795,76.335,0.12,水层,马五41a,0.0132298558946691,0.03,0.624,单采,水层,气水风险类
延1103-1,3754.75,20.971,40.15,170.377,0.093,22.405,0.878,2.737,0.536,11.487,0.561,2.818,65.326,63.366,1.81508606656098,1.80185629300568,71.308,72.092,72.876,3.725,80.606,0.111,水层,马五41a,0.0132297735553024,0.025,0.654,单采,水层,气水风险类
延1103-1,3754.875,20.781,40.354,171.491,0.107,22.436,0.606,2.747,0.567,12.047,0.589,2.966,66.155,64.17,1.82056267377443,1.80733203929119,70.293,71.087,71.881,3.698,82.354,0.107,水层,马五41a,0.0132306344832351,0.022,0.696,单采,水层,气水风险类
延1103-1,3755.0,20.794,40.545,172.564,0.12,22.549,0.43,2.755,0.592,12.864,0.631,3.001,66.669,64.669,1.82392394098519,1.81069614534731,71.719,72.519,73.319,3.747,79.439,0.114,水层,马五41a,0.0132277956378795,0.039,0.751,单采,水层,气水风险类
延1103-1,3755.125,20.642,40.721,173.197,0.128,22.775,0.439,2.757,0.598,13.696,0.674,2.884,67.667,65.637,1.83037692256997,1.81714872300232,76.468,77.28,78.092,3.716,78.253,0.11,水层,马五41a,0.0132281995676422,0.0760000000000001,0.802,单采,水层,气水风险类
延1103-1,3755.25,20.194,40.884,173.572,0.133,22.955,0.431,2.75,0.576,14.282,0.704,2.73,68.788,66.725,1.83751268259118,1.82428858245955,83.763,84.589,85.414,3.874,68.928,0.132,水层,马五41a,0.013224100131636,0.128,0.837,单采,水层,气水风险类
延1103-1,3755.375,20.763,41.029,173.897,0.137,22.99,0.48,2.737,0.536,14.516,0.716,2.642,69.803,67.709,1.84387408817399,1.83064639971252,89.914,90.751,91.589,4.144,58.58,0.177,水层,马五41a,0.0132276884614673,0.18,0.853,单采,水层,气水风险类
延1103-1,3755.5,21.552,41.155,174.243,0.142,22.848,0.626,2.721,0.486,14.445,0.713,2.651,70.929,68.801,1.85082383694506,1.83759475060943,89.431,90.282,91.133,4.483,50.912,0.25,水层,马五41a,0.0132290863356259,0.227,0.855,单采,水层,气水风险类
延1103-1,3755.625,21.454,41.257,174.648,0.147,22.577,0.865,2.704,0.433,14.25,0.703,2.701,72.534,70.358,1.86054162796536,1.84731348568439,80.338,81.208,82.079,4.858,46.696,0.356,水层,马五41a,0.0132281422809726,0.27,0.85,单采,水层,气水风险类
延1103-1,3755.75,21.585,41.34,175.122,0.153,22.286,1.175,2.691,0.393,14.134,0.697,2.763,75.243,72.986,1.87646610290003,1.86323956278009,73.695,74.598,75.5,5.173,43.875,0.47,水层,马五41a,0.0132265401199392,0.304,0.85,单采,水层,气水风险类
延1103-1,3755.875,21.193,41.407,175.631,0.159,22.084,1.42,2.684,0.371,14.153,0.698,2.846,79.138,76.764,1.8983850704443,1.88515759676519,73.682,74.632,75.581,5.354,41.479,0.547,水层,马五41a,0.0132274736791083,0.327,0.857,单采,水层,气水风险类
延1103-1,3756.0,20.968,41.46,176.14,0.166,22.071,1.498,2.688,0.383,14.194,0.7,2.967,83.276,80.777,1.92051985651631,1.90728771974707,78.841,79.84,80.839,5.264,41.216,0.507,水层,马五41a,0.0132321367692405,0.317,0.866,单采,水层,气水风险类
延960-2,3621.0,20.165,56.402,168.166,0.209,23.353,1.752,2.758,0.338,11.729,0.599,3.101,120.545,104.847,2.08114920129627,2.02055600845815,104.847,104.847,120.545,5.591,35.612,0.033,水层,马五41a,0.0605931928381183,0.261,0.808,合采,水层,气水风险类
延960-2,3621.125,20.394,56.207,170.673,0.239,23.267,1.701,2.741,0.276,11.797,0.603,3.123,119.322,103.806,2.07672052412084,2.0162224565142,103.806,103.806,119.322,5.907,33.673,0.042,水层,马五41a,0.0604980676066331,0.327,0.842,合采,水层,气水风险类
延960-2,3621.25,20.744,56.025,170.101,0.232,23.074,1.653,2.725,0.217,11.606,0.591,3.171,117.095,101.869,2.06853835093257,2.00804204291487,101.869,101.869,117.095,5.967,33.558,0.043,水层,马五41a,0.0604963080176981,0.374,0.823,合采,水层,气水风险类
